	label	label_color	node	branch_id	branch_id_alias	branch_lam	branch_dist	S0_pseudotime	S3_pseudotime	S2_pseudotime	S5_pseudotime	S4_pseudotime	S1_pseudotime
LT-HSC_060	GMP	#10b460	4	(83, 1)	('S1', 'S0')	0.0033427986027611593	0.00017771909960834995	0.013044234966578838	0.025425406361515933	0.015744813873595838	0.03575359848231548	0.03625642300531534	0.0033427986027611593
Prog_186	CMP	#d84f40	21	(81, 6)	('S5', 'S3')	0.0012080068152662182	0.0009355109022950536	0.021501356700470417	0.009120185305533324	0.02420193560748742	0.0012080068152662182	0.01995120194933273	0.03788839026981042
Prog_204	CMP	#d84f40	9	(80, 1)	('S2', 'S0')	0.001812224194933197	0.0004635498541344901	0.0008883547120838039	0.0132695261070209	0.001812224194933197	0.02359771822782044	0.024100542750820304	0.0172753882814238
Prog_210	LTHSC	#40bdbd	80	(80, 1)	('S2', 'S0')	0.0001509844128933919	0.0	0.002549594494123609	0.014930765889060704	0.0001509844128933919	0.025258958009860246	0.02576178253286011	0.018936628063463606
HSPC_223	LTHSC	#40bdbd	10	(83, 1)	('S1', 'S0')	0.004853240441781898	0.0019906155300884547	0.0115337931275581	0.023914964522495197	0.014234372034575102	0.034243156643294734	0.0347459811662946	0.004853240441781898
HSPC_229	LTHSC	#40bdbd	4	(83, 1)	('S1', 'S0')	0.002914154160470776	0.000285608677397918	0.013472879408869222	0.025854050803806317	0.01617345831588622	0.03618224292460586	0.036685067447605725	0.002914154160470776
HSPC_235	LMPP	#7c5246	49	(6, 1)	('S3', 'S0')	0.010154056637066746	0.00011457922409904642	0.0022271147578703486	0.010154056637066746	0.0049276936648873495	0.02048224875786629	0.02098507328086615	0.018614148327210346
HSPC_247	MPP3	#bd4040	25	(83, 1)	('S1', 'S0')	0.012223177456266504	0.0013071328764631665	0.004163856113073494	0.01654502750801059	0.006864435020090495	0.026873219628810133	0.027376044151809997	0.012223177456266504
HSPC_211	MPP1	#db721b	31	(83, 1)	('S1', 'S0')	0.008293248698497489	0.002045973531560503	0.008093784870842509	0.020474956265779602	0.01079436377785951	0.030803148386579146	0.03130597290957901	0.008293248698497489
HSPC_218	MPP	#eea113	22	(83, 1)	('S1', 'S0')	0.007973384840770188	0.00019492283690680762	0.00841364872856981	0.020794820123506905	0.01111422763558681	0.03112301224430645	0.03162583676730631	0.007973384840770188
HSPC_224	MPP	#eea113	10	(83, 1)	('S1', 'S0')	0.005315872539646963	0.00037668266600877806	0.011071161029693036	0.02345233242463013	0.013771739936710038	0.03378052454542967	0.03428334906842954	0.005315872539646963
HSPC_230	MPP1	#db721b	17	(83, 1)	('S1', 'S0')	0.006437086543526496	0.0004919422594778724	0.009949947025813501	0.022331118420750598	0.012650525932830503	0.032659310541550135	0.03316213506455	0.006437086543526496
HSPC_236	MPP2	#000000	56	(6, 1)	('S3', 'S0')	0.003418933293888381	0.00043870387784732107	0.008962238101048714	0.003418933293888381	0.011662817008065714	0.013747125414687924	0.014249949937687786	0.02534927167038871
HSPC_248	LMPP	#7c5246	29	(83, 1)	('S1', 'S0')	0.011335258313250421	0.0010466073426361902	0.005051775256089576	0.01743294665102667	0.007752354163106577	0.027761138771826212	0.028263963294826076	0.011335258313250421
LT-HSC_062	LTHSC	#40bdbd	31	(83, 1)	('S1', 'S0')	0.008912672018085356	0.00037309101813230207	0.0074743615512546414	0.019855532946191738	0.010174940458271643	0.03018372506699128	0.030686549589991143	0.008912672018085356
HSPC_212	MPP	#eea113	22	(83, 1)	('S1', 'S0')	0.007573703657304453	0.00043970905408469277	0.008813329912035544	0.02119450130697264	0.011513908819052544	0.03152269342777218	0.03202551795077205	0.007573703657304453
HSPC_219	MPP	#eea113	17	(83, 1)	('S1', 'S0')	0.006965554227510506	3.4709111647320616e-05	0.009421479341829492	0.021802650736766585	0.012122058248846494	0.03213084285756613	0.032633667380565994	0.006965554227510506
HSPC_225	MPP	#eea113	22	(83, 1)	('S1', 'S0')	0.007763456479265582	0.00014938633224303617	0.008623577090074415	0.02100474848501151	0.011324155997091415	0.03133294060581105	0.031835765128810915	0.007763456479265582
HSPC_231	LMPP	#7c5246	29	(83, 1)	('S1', 'S0')	0.011713091562879065	0.0023105777274237903	0.004673942006460933	0.01705511340139803	0.007374520913477934	0.02738330552219757	0.027886130045197435	0.011713091562879065
HSPC_237	LMPP	#7c5246	22	(83, 1)	('S1', 'S0')	0.00750458163959147	0.0020332818572252535	0.008882451929748528	0.02126362332468562	0.01158303083676553	0.031591815445485165	0.03209463996848503	0.00750458163959147
HSPC_243	LMPP	#7c5246	46	(83, 1)	('S1', 'S0')	0.012918753908765155	0.0013236655378142794	0.0034682796605748425	0.015849451055511936	0.0061688585675918435	0.02617764317631148	0.026680467699311344	0.012918753908765155
HSPC_249	MPP	#eea113	22	(83, 1)	('S1', 'S0')	0.007467638251740662	0.00030928381311863274	0.008919395317599336	0.021300566712536433	0.011619974224616338	0.031628758833335976	0.03213158335633584	0.007467638251740662
LT-HSC_063	LTHSC	#40bdbd	33	(82, 6)	('S4', 'S3')	0.008987313415700778	0.002937430085379873	0.014224874623035722	0.0018437032280986271	0.016925453530052724	0.01217189534889817	0.008987313415700778	0.03061190819237572
HSPC_213	LMPP	#7c5246	8	(80, 1)	('S2', 'S0')	0.0012635385440844663	0.0001258810555732516	0.0014370403629325346	0.01381821175786963	0.0012635385440844663	0.024146403878669172	0.024649228401669037	0.017824073932272533
HSPC_220	MPP1	#db721b	22	(83, 1)	('S1', 'S0')	0.007541878490785586	0.0007784867163301005	0.008845155078554412	0.021226326473491507	0.011545733985571412	0.03155451859429105	0.032057343117290915	0.007541878490785586
HSPC_232	LTHSC	#40bdbd	65	(6, 1)	('S3', 'S0')	0.00220975106635358	0.0010797927199752433	0.010171420328583515	0.00220975106635358	0.012871999235600517	0.012537943187153122	0.013040767710152985	0.026558453897923513
HSPC_244	MPP	#eea113	12	(83, 1)	('S1', 'S0')	0.006066443699803303	0.0006434753614596279	0.010320589869536694	0.02270176126447379	0.013021168776553696	0.03302995338527333	0.03353277790827319	0.006066443699803303
HSPC_250	MPP3	#bd4040	46	(83, 1)	('S1', 'S0')	0.01266221652023661	0.00033572824852713516	0.003724817049103388	0.016105988444040483	0.006425395956120389	0.026434180564840024	0.026937005087839888	0.01266221652023661
LT-HSC_064	LTHSC	#40bdbd	13	(82, 6)	('S4', 'S3')	0.0026093868342076205	0.0002886995891657909	0.020602801204528877	0.008221629809591784	0.02330338011154588	0.018549821930391328	0.0026093868342076205	0.03698983477386888
HSPC_214	LMPP	#7c5246	31	(83, 1)	('S1', 'S0')	0.008687251223447195	0.0008140600848972339	0.007699782345892803	0.020080953740829896	0.010400361252909805	0.03040914586162944	0.030911970384629305	0.008687251223447195
HSPC_221	LTHSC	#40bdbd	47	(83, 1)	('S1', 'S0')	0.001841977482693669	3.341252068480006e-05	0.014545056086646328	0.026926227481583423	0.017245634993663328	0.03725441960238297	0.03775724412538283	0.001841977482693669
HSPC_227	LMPP	#7c5246	76	(83, 1)	('S1', 'S0')	0.01569064402924346	0.00010775837783351264	0.0006963895400965391	0.013077560935033634	0.00339696844711354	0.023405753055833176	0.02390857757883304	0.01569064402924346
HSPC_233	MPP	#eea113	22	(83, 1)	('S1', 'S0')	0.007458339020569594	0.00040639727960864626	0.008928694548770403	0.0213098659437075	0.011629273455787403	0.03163805806450704	0.03214088258750691	0.007458339020569594
HSPC_239	LMPP	#7c5246	76	(83, 1)	('S1', 'S0')	0.015661467161658553	0.0004897336811974788	0.0007255664076814446	0.01310673780261854	0.0034261453146984455	0.023434929923418082	0.023937754446417946	0.015661467161658553
HSPC_245	MPP3	#bd4040	74	(6, 1)	('S3', 'S0')	0.011869832363821388	0.0005620054515828801	0.0005113390311157068	0.011869832363821388	0.0032119179381327077	0.02219802448462093	0.022700849007620795	0.016898372600455704
HSPC_251	LTHSC	#40bdbd	49	(6, 1)	('S3', 'S0')	0.010091501016619663	0.0008918363024130185	0.002289670378317432	0.010091501016619663	0.004990249285334433	0.020419693137419204	0.020922517660419068	0.018676703947657428
LT-HSC_065	LTHSC	#40bdbd	47	(83, 1)	('S1', 'S0')	0.0016438190972745542	9.258549383480242e-05	0.014743214472065443	0.02712438586700254	0.017443793379082445	0.03745257798780208	0.03795540251080194	0.0016438190972745542
HSPC_215	MPP3	#bd4040	21	(81, 6)	('S5', 'S3')	0.0011476616966372849	0.0005416423375299375	0.021561701819099353	0.009180530424162257	0.02426228072611635	0.0011476616966372849	0.02001154706796166	0.03794873538843935
HSPC_222	LMPP	#7c5246	74	(6, 1)	('S3', 'S0')	0.011862933337851716	0.0007620792502591064	0.0005182380570853788	0.011862933337851716	0.0032188169641023797	0.02219112545865126	0.02269394998165112	0.016905271626425376
HSPC_228	MPP3	#bd4040	66	(81, 6)	('S5', 'S3')	0.008220951954611599	0.0006480066126258052	0.014488411561125038	0.0021072401661879434	0.01718899046814204	0.008220951954611599	0.012938256809987348	0.030875445130465036
HSPC_240	MPP3	#bd4040	29	(83, 1)	('S1', 'S0')	0.011269292961652895	0.000257228136071992	0.005117740607687103	0.017498912002624198	0.007818319514704103	0.027827104123423742	0.028329928646423606	0.011269292961652895
HSPC_246	LMPP	#7c5246	29	(83, 1)	('S1', 'S0')	0.011476731275347162	0.0007767715445673941	0.004910302293992835	0.01729147368892993	0.007610881201009836	0.027619665809729473	0.028122490332729337	0.011476731275347162
LT-HSC_066	LTHSC	#40bdbd	47	(83, 1)	('S1', 'S0')	0.0016902766188350634	2.762799930657075e-05	0.014696756950504933	0.02707792834544203	0.017397335857521935	0.037406120466241574	0.03790894498924144	0.0016902766188350634
HSPC_216	MPP3	#bd4040	80	(80, 1)	('S2', 'S0')	0.0005971308969926397	0.00034807431003905284	0.002103448010024361	0.014484619404961456	0.0005971308969926397	0.024812811525760998	0.025315636048760862	0.018490481579364358
Prog_217	MEP	#286ee1	27	(82, 6)	('S4', 'S3')	0.0013208654790976858	5.9431365344072636e-05	0.021891322559638812	0.009510151164701719	0.024591901466655814	0.019838343285501263	0.0013208654790976858	0.03827835612897881
Prog_223	CMP	#d84f40	28	(6, 1)	('S3', 'S0')	0.008676315699334625	0.001024044175322527	0.0037048556956024697	0.008676315699334625	0.006405434602619471	0.019004507820134166	0.01950733234313403	0.020091889264942465
Prog_229	MEP	#286ee1	27	(82, 6)	('S4', 'S3')	0.001242605640037056	3.7630986474024443e-06	0.021969582398699443	0.00958841100376235	0.024670161305716445	0.019916603124561894	0.001242605640037056	0.038356615968039444
Prog_235	CMP	#d84f40	43	(81, 6)	('S5', 'S3')	0.0038224155042244287	0.0005453567103888927	0.01888694801151221	0.0065057766165751135	0.021587526918529207	0.0038224155042244287	0.017336793260374517	0.03527398158085221
Prog_241	MEP	#286ee1	18	(82, 6)	('S4', 'S3')	0.00945026623991747	0.0007705311564783053	0.01376192179881903	0.0013807504038819349	0.01646250070583603	0.011708942524681477	0.00945026623991747	0.03014895536815903
Prog_247	MEP	#286ee1	20	(82, 6)	('S4', 'S3')	0.004773690383705579	7.495959859982257e-05	0.01843849765503092	0.006057326260093826	0.021139076562047922	0.016385518380893367	0.004773690383705579	0.03482553122437092
Prog_211	MEP	#286ee1	7	(82, 6)	('S4', 'S3')	0.0016572427659261634	0.00010003829319788816	0.021554945272810336	0.009173773877873242	0.024255524179827338	0.019501965998672786	0.0016572427659261634	0.03794197884215034
Prog_218	MEP	#286ee1	18	(82, 6)	('S4', 'S3')	0.009691795226571456	0.0011154673858456835	0.013520392812165044	0.0011392214172279494	0.016220971719182044	0.011467413538027492	0.009691795226571456	0.029907426381505044
Prog_224	GMP	#10b460	53	(81, 6)	('S5', 'S3')	0.006011192523941568	0.0008331538897618815	0.016698170991795068	0.004316999596857974	0.01939874989881207	0.006011192523941568	0.01514801624065738	0.03308520456113507
Prog_230	CMP	#d84f40	36	(81, 6)	('S5', 'S3')	0.0025279847934304997	0.0006335683189526253	0.02018137872230614	0.0078002073273690424	0.022881957629323137	0.0025279847934304997	0.018631223971168447	0.03656841229164614
Prog_236	CMP	#d84f40	23	(6, 1)	('S3', 'S0')	0.009539034451035695	0.0003389401384846223	0.0028421369439014	0.009539034451035695	0.005542715850918401	0.019867226571835237	0.020370051094835098	0.019229170513241398
Prog_242	MEP	#286ee1	38	(82, 6)	('S4', 'S3')	0.00753734926767357	0.00043728910404492756	0.01567483877106293	0.0032936673761258346	0.01837541767807993	0.013621859496925376	0.00753734926767357	0.032061872340402926
Prog_248	GMP	#10b460	51	(81, 6)	('S5', 'S3')	0.005603711764341108	0.0017082995657743732	0.01710565175139553	0.0047244803564584345	0.01980623065841253	0.005603711764341108	0.01555549700025784	0.03349268532073553
LT-HSC_068	LTHSC	#40bdbd	83	(83, 1)	('S1', 'S0')	0.0009061352564622336	5.096417331457639e-05	0.015480898312877764	0.02786206970781486	0.018181477219894764	0.0381902618286144	0.03869308635161427	0.0009061352564622336
Prog_212	MEP	#286ee1	16	(82, 6)	('S4', 'S3')	0.0031431930185360653	7.738521918888343e-06	0.020068995020200434	0.007687823625263339	0.022769573927217436	0.01801601574606288	0.0031431930185360653	0.03645602858954043
Prog_225	CMP	#d84f40	38	(82, 6)	('S4', 'S3')	0.007811217107986467	0.0007516011009319301	0.015400970930750033	0.0030197995358129384	0.018101549837767034	0.01334799165661248	0.007811217107986467	0.031788004500090034
Prog_231	CMP	#d84f40	41	(82, 6)	('S4', 'S3')	0.008323471717452976	0.0009638907354619358	0.014888716321283524	0.002507544926346429	0.017589295228300522	0.012835737047145971	0.008323471717452976	0.031275749890623525
Prog_237	CMP	#d84f40	33	(82, 6)	('S4', 'S3')	0.008886607864083216	0.0007241540562581639	0.014325580174653284	0.001944408779716189	0.017026159081670284	0.012272600900515731	0.008886607864083216	0.030712613743993283
Prog_243	CMP	#d84f40	44	(6, 1)	('S3', 'S0')	0.006775547873956983	0.0012137312411372384	0.005605623520980112	0.006775547873956983	0.008306202427997112	0.017103739994756527	0.017606564517756388	0.02199265709032011
Prog_249	MEP	#286ee1	2	(82, 6)	('S4', 'S3')	0.0018018232107903033	8.690242255543754e-05	0.0214103648279462	0.009029193433009102	0.024110943734963197	0.019357385553808643	0.0018018232107903033	0.0377973983972862
LT-HSC_069	LTHSC	#40bdbd	4	(83, 1)	('S1', 'S0')	0.003266726526112707	4.263242263181539e-05	0.013120307043227291	0.025501478438164388	0.015820885950244293	0.035829670558963925	0.03633249508196379	0.003266726526112707
Prog_213	MEP	#286ee1	33	(82, 6)	('S4', 'S3')	0.00865441041935296	0.0007110097238698731	0.01455777761938354	0.002176606224446445	0.01725835652640054	0.012504798345245987	0.00865441041935296	0.03094481118872354
Prog_226	CMP	#d84f40	18	(82, 6)	('S4', 'S3')	0.00945026623991747	0.0008446145419277266	0.01376192179881903	0.0013807504038819349	0.01646250070583603	0.011708942524681477	0.00945026623991747	0.03014895536815903
Prog_232	CMP	#d84f40	39	(81, 6)	('S5', 'S3')	0.0036770850353071696	0.0006685494775230019	0.019032278480429467	0.006651107085492373	0.02173285738744647	0.0036770850353071696	0.01748212372929178	0.03541931204976947
Prog_238	CMP	#d84f40	21	(81, 6)	('S5', 'S3')	0.0012245227043618534	0.00020652373439679543	0.021484840811374785	0.009103669416437688	0.024185419718391783	0.0012245227043618534	0.019934686060237093	0.03787187438071478
Prog_244	CMP	#d84f40	28	(6, 1)	('S3', 'S0')	0.008910093744502828	0.000317391353119943	0.0034710776504342667	0.008910093744502828	0.006171656557451268	0.019238285865302372	0.019741110388302233	0.019858111219774266
Prog_250	MEP	#286ee1	2	(82, 6)	('S4', 'S3')	0.0021880223495332773	0.00018641696107923688	0.021024165689203223	0.008642994294266128	0.023724744596220225	0.01897118641506567	0.0021880223495332773	0.03741119925854322
LT-HSC_070	LTHSC	#40bdbd	52	(6, 1)	('S3', 'S0')	0.0037677107524323674	0.0029019946074062557	0.008613460642504728	0.0037677107524323674	0.011314039549521728	0.014095902873231909	0.014598727396231772	0.025000494211844727
Prog_214	CMP	#d84f40	21	(81, 6)	('S5', 'S3')	0.0006861704932821308	0.0007667226150814114	0.022023193022454507	0.009642021627517412	0.024723771929471505	0.0006861704932821308	0.020473038271316815	0.03841022659179451
Prog_221	MEP	#286ee1	27	(82, 6)	('S4', 'S3')	0.0010643845699352097	2.1562735105423034e-05	0.02214780346880129	0.009766632073864195	0.02484838237581829	0.020094824194663737	0.0010643845699352097	0.03853483703814129
Prog_227	CMP	#d84f40	38	(82, 6)	('S4', 'S3')	0.007721765492233572	0.00022402402964322813	0.015490422546502928	0.003109251151565833	0.018191001453519928	0.013437443272365375	0.007721765492233572	0.03187745611584293
Prog_233	MEP	#286ee1	26	(82, 6)	('S4', 'S3')	0.005339800803204722	6.687602828068194e-05	0.017872387235531778	0.005491215840594683	0.020572966142548776	0.015819407961394225	0.005339800803204722	0.03425942080487178
Prog_239	MEP	#286ee1	27	(82, 6)	('S4', 'S3')	0.0010278718542827763	4.366414966428389e-05	0.022184316184453726	0.009803144789516629	0.024884895091470724	0.02013133691031617	0.0010278718542827763	0.03857134975379373
Prog_245	GMP	#10b460	21	(81, 6)	('S5', 'S3')	0.0012245227043618534	0.0004143450993210245	0.021484840811374785	0.009103669416437688	0.024185419718391783	0.0012245227043618534	0.019934686060237093	0.03787187438071478
LT-HSC_071	LTHSC	#40bdbd	4	(83, 1)	('S1', 'S0')	0.003489017369653667	4.670881623010915e-05	0.01289801619968633	0.025279187594623425	0.01559859510670333	0.035607379715422965	0.03611020423842283	0.003489017369653667
Prog_215	MEP	#286ee1	2	(82, 6)	('S4', 'S3')	0.00225969779300142	3.348711099900581e-05	0.020952490245735082	0.008571318850797986	0.02365306915275208	0.018899510971597526	0.00225969779300142	0.037339523815075076
LT-HSC_072	CMP	#d84f40	10	(83, 1)	('S1', 'S0')	0.004956022743611769	0.00048680728691282175	0.011431010825728227	0.02381218222066532	0.014131589732745229	0.034140374341464864	0.03464319886446473	0.004956022743611769
Prog_222	GMP	#10b460	38	(82, 6)	('S4', 'S3')	0.007350234830613343	0.00013259627748280883	0.015861953208123156	0.0034807818131860624	0.018562532115140157	0.013808973933985605	0.007350234830613343	0.03224898677746316
Prog_228	CMP	#d84f40	62	(81, 6)	('S5', 'S3')	0.00783806765442234	0.0013192225188427761	0.014871295861314297	0.0024901244663772023	0.017571874768331296	0.00783806765442234	0.013321141110176607	0.0312583294306543
Prog_234	MEP	#286ee1	31	(83, 1)	('S1', 'S0')	0.008980177751440848	0.0008597223068761532	0.00740685581789915	0.019788027212836245	0.01010743472491615	0.030116219333635785	0.03061904385663565	0.008980177751440848
Prog_240	CMP	#d84f40	41	(82, 6)	('S4', 'S3')	0.007956331894542427	0.00026236275017183896	0.015255856144194073	0.0028746847492569783	0.017956435051211073	0.01320287687005652	0.007956331894542427	0.03164288971353407
Prog_246	GMP	#10b460	67	(6, 1)	('S3', 'S0')	0.01130887715841479	0.0006859999635482715	0.001072294236522305	0.01130887715841479	0.003772873143539306	0.021637069279214334	0.022139893802214195	0.017459327805862304
Prog_252	LTHSC	#40bdbd	51	(81, 6)	('S5', 'S3')	0.0054499236927728146	0.0002917209303859476	0.017259439822963824	0.004878268428026728	0.019960018729980822	0.0054499236927728146	0.015709285071826132	0.033646473392303825
Prog_216	MEP	#286ee1	26	(82, 6)	('S4', 'S3')	0.00514155991572311	0.0004917902802255624	0.01807062812301339	0.005689456728076295	0.02077120703003039	0.016017648848875837	0.00514155991572311	0.03445766169235339
HSPC_265	LTHSC	#40bdbd	3	(83, 1)	('S1', 'S0')	0.003554583447142712	3.0598989481048963e-05	0.012832450122197286	0.025213621517134382	0.015533029029214288	0.03554181363793392	0.036044638160933784	0.003554583447142712
HSPC_271	LMPP	#7c5246	23	(6, 1)	('S3', 'S0')	0.009693011157871934	0.00038804448439148367	0.002688160237065161	0.009693011157871934	0.005388739144082162	0.020021203278671476	0.02052402780167134	0.01907519380640516
HSPC_283	MPP3	#bd4040	29	(83, 1)	('S1', 'S0')	0.011769783384820907	5.852835485275088e-05	0.004617250184519091	0.016998421579456184	0.007317829091536092	0.027326613700255728	0.027829438223255593	0.011769783384820907
HSPC_289	LMPP	#7c5246	9	(80, 1)	('S2', 'S0')	0.001730991899529032	0.0002413974041082643	0.0009695870074879688	0.013350758402425065	0.001730991899529032	0.023678950523224607	0.02418177504622447	0.017356620576827967
LT-HSC_073	LTHSC	#40bdbd	3	(83, 1)	('S1', 'S0')	0.0038954874518866765	0.00018767505902438027	0.01249154611745332	0.024872717512390417	0.015192125024470322	0.03520090963318996	0.035703734156189826	0.0038954874518866765
HSPC_253	MPP3	#bd4040	23	(6, 1)	('S3', 'S0')	0.009336683838560476	0.0001262349592494201	0.0030444875563766186	0.009336683838560476	0.0057450664633936195	0.01966487595936002	0.02016770048235988	0.019431521125716618
HSPC_266	MPP	#eea113	25	(83, 1)	('S1', 'S0')	0.012361724200326139	0.0004445199429023612	0.004025309369013859	0.016406480763950952	0.00672588827603086	0.026734672884750496	0.02723749740775036	0.012361724200326139
HSPC_278	MPP	#eea113	31	(83, 1)	('S1', 'S0')	0.00853147454631142	0.0013185250012344818	0.007855559023028577	0.02023673041796567	0.010556137930045579	0.030564922538765214	0.03106774706176508	0.00853147454631142
HSPC_290	LMPP	#7c5246	74	(6, 1)	('S3', 'S0')	0.01205921425559838	0.0001966178547955105	0.00032195713933871536	0.01205921425559838	0.0030225360463557163	0.022387406376397922	0.022890230899397783	0.016708990708678713
LT-HSC_074	LTHSC	#40bdbd	3	(83, 1)	('S1', 'S0')	0.004122659430790371	0.0003526770274185349	0.012264374138549626	0.02464554553348672	0.014964953045566626	0.03497373765428626	0.035476562177286126	0.004122659430790371
HSPC_254	MPP3	#bd4040	57	(83, 1)	('S1', 'S0')	0.01435510622591773	0.00013379327378889265	0.0020319273434222674	0.014413098738359362	0.004732506250439268	0.024741290859158903	0.025244115382158767	0.01435510622591773
HSPC_261	LMPP	#7c5246	63	(83, 1)	('S1', 'S0')	0.014683675083432086	4.060254628281708e-05	0.0017033584859079114	0.014084529880845006	0.004403937392924912	0.02441272200164455	0.024915546524644415	0.014683675083432086
HSPC_267	MPP3	#bd4040	8	(80, 1)	('S2', 'S0')	0.0014642927495727447	0.0005152968976338105	0.0012362861574442563	0.013617457552381352	0.0014642927495727447	0.023945649673180892	0.024448474196180757	0.017623319726784253
HSPC_279	LTHSC	#40bdbd	36	(81, 6)	('S5', 'S3')	0.0028077820311915975	6.725969557108127e-05	0.019901581484545038	0.007520410089607944	0.02260216039156204	0.0028077820311915975	0.01835142673340735	0.03628861505388504
HSPC_285	LMPP	#7c5246	48	(6, 1)	('S3', 'S0')	0.005472766771963221	0.0010065634346932667	0.006908404622973874	0.005472766771963221	0.009608983529990876	0.015800958892762763	0.016303783415762628	0.02329543819231387
HSPC_291	LMPP	#7c5246	42	(80, 1)	('S2', 'S0')	0.002354176327611529	0.0004895073738906668	0.00034640257940547195	0.012727573974342567	0.002354176327611529	0.023055766095142108	0.023558590618141972	0.016733436148745468
LT-HSC_075	LTHSC	#40bdbd	47	(83, 1)	('S1', 'S0')	0.0013888541776351001	2.5488670564515533e-05	0.014998179391704898	0.02737935078664199	0.0176987582987219	0.037707542907441535	0.0382103674304414	0.0013888541776351001
HSPC_255	MPP3	#bd4040	24	(83, 1)	('S1', 'S0')	0.0096978987042577	0.0012245490584778468	0.006689134865082297	0.01907030626001939	0.009389713772099299	0.029398498380818934	0.0299013229038188	0.0096978987042577
HSPC_268	MPP3	#bd4040	64	(6, 1)	('S3', 'S0')	0.00229126841590013	0.003410375336937719	0.010089902979036966	0.00229126841590013	0.012790481886053966	0.012619460536699672	0.013122285059699534	0.02647693654837696
HSPC_274	LMPP	#7c5246	29	(83, 1)	('S1', 'S0')	0.011367531240280622	0.0007804359573477542	0.005019502329059376	0.017400673723996472	0.0077200812360763765	0.027728865844796013	0.028231690367795877	0.011367531240280622
HSPC_280	LMPP	#7c5246	72	(83, 1)	('S1', 'S0')	0.015219180615485127	0.0005944867246031303	0.0011678529538548706	0.013549024348791966	0.0038684318608718715	0.023877216469591508	0.024380040992591372	0.015219180615485127
HSPC_286	LMPP	#7c5246	25	(83, 1)	('S1', 'S0')	0.011914157124760742	0.0006904300694973898	0.004472876444579256	0.01685404783951635	0.007173455351596257	0.027182239960315893	0.027685064483315758	0.011914157124760742
HSPC_292	MPP3	#bd4040	46	(83, 1)	('S1', 'S0')	0.013254959681698935	0.00016183947654986323	0.003132073887641062	0.015513245282578157	0.005832652794658063	0.0258414374033777	0.026344261926377566	0.013254959681698935
LT-HSC_076	LTHSC	#40bdbd	47	(83, 1)	('S1', 'S0')	0.001152257959775922	9.532480781079289e-05	0.015234775609564075	0.027615947004501172	0.017935354516581077	0.037944139125300716	0.03844696364830058	0.001152257959775922
HSPC_256	LTHSC	#40bdbd	2	(82, 6)	('S4', 'S3')	0.0019286019726631246	2.714885804278775e-06	0.021283586066073376	0.008902414671136281	0.023984164973090374	0.019230606791935823	0.0019286019726631246	0.03767061963541338
HSPC_263	LMPP	#7c5246	58	(6, 1)	('S3', 'S0')	0.010534417245683816	0.0009056462130375243	0.001846754149253279	0.010534417245683816	0.00454733305627028	0.020862609366483358	0.02136543388948322	0.018233787718593276
HSPC_269	LMPP	#7c5246	12	(83, 1)	('S1', 'S0')	0.005397694390457875	0.00010701522074056646	0.010989339178882122	0.02337051057381922	0.013689918085899123	0.03369870269461876	0.03420152721761863	0.005397694390457875
HSPC_275	MPP2	#000000	65	(6, 1)	('S3', 'S0')	0.0018759090098691025	0.0016219783170199119	0.010505262385067993	0.0018759090098691025	0.013205841292084994	0.012204101130668644	0.012706925653668507	0.02689229595440799
HSPC_281	MPP3	#bd4040	67	(6, 1)	('S3', 'S0')	0.01106540171380721	0.0008366536026117337	0.0013157696811298848	0.01106540171380721	0.004016348588146886	0.021393593834606754	0.021896418357606615	0.017702803250469884
HSPC_287	MPP3	#bd4040	46	(83, 1)	('S1', 'S0')	0.012649813906331188	0.00021407641783762689	0.0037372196630088093	0.016118391057945904	0.00643779857002581	0.026446583178745445	0.02694940770174531	0.012649813906331188
HSPC_293	MPP1	#db721b	10	(83, 1)	('S1', 'S0')	0.004681276586131685	0.0003647277139527108	0.011705756983208313	0.024086928378145408	0.014406335890225313	0.03441512049894495	0.03491794502194481	0.004681276586131685
LT-HSC_077	LTHSC	#40bdbd	25	(83, 1)	('S1', 'S0')	0.011970056088988091	0.00038146805030764356	0.004416977480351907	0.016798148875289	0.0071175563873689075	0.027126340996088544	0.02762916551908841	0.011970056088988091
HSPC_257	MPP3	#bd4040	67	(6, 1)	('S3', 'S0')	0.011403850707472234	0.0007323277743322852	0.0009773206874648614	0.011403850707472234	0.0036778995944818623	0.021732042828271778	0.02223486735127164	0.01736435425680486
HSPC_264	LTHSC	#40bdbd	31	(83, 1)	('S1', 'S0')	0.00914449109303294	0.001026670944809552	0.007242542476307057	0.019623713871244154	0.00994312138332406	0.029951905992043695	0.03045473051504356	0.00914449109303294
HSPC_270	LMPP	#7c5246	1	(6, 1)	('S3', 'S0')	0.012211901275259465	6.388750228730755e-05	0.0001692701196776298	0.012211901275259465	0.0028698490266946307	0.02254009339605901	0.02304291791905887	0.01655630368901763
HSPC_276	LMPP	#7c5246	63	(83, 1)	('S1', 'S0')	0.015108137193349065	0.0007747979802378972	0.0012788963759909327	0.013660067770928028	0.003979475283007934	0.02398825989172757	0.024491084414727436	0.015108137193349065
HSPC_282	MPP3	#bd4040	52	(6, 1)	('S3', 'S0')	0.00375650528185627	0.0018305837590652163	0.008624666113080826	0.00375650528185627	0.011325245020097827	0.014084697402655812	0.014587521925655675	0.025011699682420823
